0.100000000000000	18683396.6234051	15300347.6134154	9719347.01980097
0.200000000000000	639762.771794429	605303.564201820	318593.292678900
0.300000000000000	73908.4475109856	73834.3503740097	22749.3998006928
0.400000000000000	19752.8915725184	19878.2097394933	6401.62362578146
0.500000000000000	6985.74841560849	7079.24825845492	2348.52221536720
0.600000000000000	2883.66695171470	2944.09198372589	1009.39011304670
0.700000000000000	1311.78054811353	1349.97657879891	480.992840533724
0.800000000000000	635.881495153820	660.122202477167	246.667535493963
0.900000000000000	321.191776313180	336.728804141499	133.815565263115
1	166.247451460222	176.298704218147	76.0204380885667
1.10000000000000	86.9438198909215	93.4845047260791	44.9698215549149
1.20000000000000	45.3289533225080	49.5886951870085	27.6256104398493
1.30000000000000	23.2131420726046	25.9714168385921	17.6113651545925
1.40000000000000	11.4576914568038	13.2178860083239	11.6554909395860
1.50000000000000	5.29974612988386	6.39260311945783	8.01265456085003
1.60000000000000	2.18689765695214	2.83299355960728	5.72141474729729
1.70000000000000	0.723732923792566	1.07195373878876	4.23766865489032
1.80000000000000	0.137896096570853	0.289625746873957	3.24648817294686
1.90000000000000	4.12685844627030e-05	0.0246844530122985	2.56196536296042
2	0.0727158808737714	0.0178583062118798	2.07249436009417
2.10000000000000	0.226901073028930	0.125082288431188	1.71001251328634
2.20000000000000	0.395063240611470	0.268366005728782	1.43240940954246
2.30000000000000	0.544381242558901	0.407585843596093	1.21323306249160
2.40000000000000	0.661344392334904	0.524122463013246	1.03560664263678
2.50000000000000	0.742861516856787	0.611316245840212	0.888560402592821
2.60000000000000	0.791143734434978	0.668898684124935	0.764807843162692
2.70000000000000	0.810792168659347	0.699764403042386	0.659386766232806
2.80000000000000	0.807178799717402	0.708128892239602	0.568808616443671
2.90000000000000	0.785584610798292	0.698507640769719	0.490541162045559
3.00000000000000	0.750777638541285	0.675180174807435	0.422675899627828
3.10000000000000	0.706842253126365	0.641937252769538	0.363724250528384
3.20000000000000	0.657147414337408	0.601989917922953	0.312484667341479
3.30000000000000	0.604387561560645	0.557967692823637	0.267962662929490
3.40000000000000	0.550657368958016	0.511962616755094	0.229313012167132
3.50000000000000	0.497538209703937	0.465593717446985	0.195808646790267
3.60000000000000	0.446184204150935	0.420077426590986	0.166814491586681
3.70000000000000	0.397401619319003	0.376295990718513	0.141772688832050
3.80000000000000	0.351718915091108	0.334859908218734	0.120190610300630
3.90000000000000	0.309446692517894	0.296162721663445	0.101632335812215
4	0.270727876691614	0.260427816755645	0.0857119717105394
4.10000000000000	0.235579021084050	0.227747609785500	0.0720878567712070
4.20000000000000	0.203923808405533	0.198115831807818	0.0604582089317134
4.30000000000000	0.175619887900554	0.171453776490820	0.0505566821510119
4.40000000000000	0.150480111027402	0.147631376716036	0.0421488714416281
4.50000000000000	0.128289127363092	0.126483928292068	0.0350288866094745
4.60000000000000	0.108816186511540	0.107825202141938	0.0290163933649339
4.70000000000000	0.0918248549792178	0.0914575815220566	0.0239537816252370
4.80000000000000	0.0770802581221853	0.0771797811605364	0.0197037456548734
4.90000000000000	0.0643543427291766	0.0647926089294318	0.0161468712195542
5	0.0534295732034895	0.0541031584298509	0.0131797264665244
5.10000000000000	0.0441013995568204	0.0449277547493419	0.0107128045439877
5.20000000000000	0.0361797665632472	0.0370939135546064	0.00866898998945952
5.30000000000000	0.0294898887833488	0.0304415320756220	0.00698195608662072
5.40000000000000	0.0238724658630861	0.0248234844428549	0.00559481879189304
5.50000000000000	0.0191834816190184	0.0201057640952047	0.00445896436216796
5.60000000000000	0.0152937004965316	0.0161672877188262	0.00353291789332953
5.70000000000000	0.0120879498074588	0.0128994510382827	0.00278145326361891
5.80000000000000	0.00946426056443420	0.0102055111519582	0.00217468992210455
5.90000000000000	0.00733292073493141	0.00799985200444371	0.00168740683628140
6	0.00561548499534776	0.00620717943986927	0.00129835696471829
6.10000000000000	0.00424377382159058	0.00476168126061856	0.000989711865063592
6.20000000000000	0.00315888638862199	0.00360617928917502	0.000746569317164056
6.30000000000000	0.00231024647415919	0.00269129482205885	0.000556510241080911
6.40000000000000	0.00165469372492237	0.00197464213155372	0.000409234833246501
6.50000000000000	0.00115562981773023	0.00142006146748792	0.000296231028763088
6.60000000000000	0.000782224904061435	0.000996898813714605	0.000210498717808956
6.70000000000000	0.000508687260620702	0.000679337007646729	0.000146307967366238
6.80000000000000	0.000313597316489482	0.000445780871960240	9.89919969516571e-05
6.90000000000000	0.000179305093435832	0.000278296795707633	6.47728839110443e-05
7	9.13894307095126e-05	0.000162106335125849	4.06093558895128e-05
7.10000000000000	3.81761072994801e-05	8.51320544200502e-05	2.40706216722095e-05
7.20000000000000	1.03115213746831e-05	3.75932352004908e-05	1.32278775917788e-05
7.30000000000000	3.88175399680274e-07	1.16485714068543e-05	6.56367236603606e-06
7.40000000000000	2.61789357516966e-06	1.08253163070344e-06	2.89543259446484e-06
7.50000000000000	1.25486971126193e-05	1.03199417632785e-06	1.31177412220194e-06
7.60000000000000	2.68211999506852e-05	7.74959578942479e-06	1.11918172661823e-06
7.70000000000000	4.29605262757271e-05	1.84003059687360e-05	1.79836347095379e-06
7.80000000000000	5.91998708366808e-05	3.08877976502499e-05	2.96751602061125e-06
7.90000000000000	7.43320801459427e-05	4.37073532356883e-05	4.35308361161955e-06
8	8.75857955193904e-05	5.58221914364596e-05	5.76499805329840e-06
8.10000000000000	9.85230339935429e-05	6.65603459094842e-05	7.07765842414418e-06
8.20000000000000	0.000106955293396467	7.55294202452235e-05	8.21354735367137e-06
8.30000000000000	0.000112875544007094	8.25467753782413e-05	9.13114216166253e-06
8.40000000000000	0.000116403787155677	8.75829716572109e-05	9.81469684998417e-06
